"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","Cost USD","In-person Price","NZD","Vendor Price ","Wholesale","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","Moonglow US Fulfillment Location","Offline","IsActive"
"Yellow Gold Birthstone charm - October- Rose Zircon","BS-YG-OCT","Shop - Other","Stocked product","False","","","","","15.00000","","False","True","","","","","","0.00000","","Etsy","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Yellow Gold Birthstone charm - November- Topaz","BS-YG-NOV","Shop - Other","Stocked product","False","","","","","15.00000","","False","True","","","","","","0.00000","","Etsy","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Yellow Gold Birthstone charm - December- Blue Zircon","BS-YG-DEC","Shop - Other","Stocked product","False","","","","","15.00000","","False","True","","","","","","0.00000","","Etsy","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Stella Necklace in Gold","ASTRO-YG + FS10-DROP","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"The Stella Necklace in Stainless Steel","ASTRO-SS + FS10-DROP","Default Category","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Pink Moon Stella Necklace in Stainless Steel - Aquarius","ASTRO-SS-Aquarius + FS10-PINK","Default Category","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Aquarius","ASTRO-YG-Aquarius + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Five Moon Pendant in Silver - 16-20” Sterling Silver","MP10-011-SP + CM10-007-SP-2R + MD-MINI X4 + FS10 + CH-ADELA-925","Default Category","Stocked product","False","","","","","269.00000","","False","True","","250.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","113.3980","","False","False","","","True"
"Cosmic Spiral Ring in Rhodium - Size 9","ADJ-RING-RH-9 + FS10","Default Category","Stocked product","False","","","","","124.00000","","False","True","","95.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Mini Gold Simplicity Pendant - 16-20” Gold","CM10-007-GP-1R + MD-MINI + CH-ADELA-YG","Shop - Pendants","Stocked product","False","","","","","134.00000","245.49519387823769605240801126","False","True","","110.00000","","","","38.78491","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Cosmic Spiral Ring in Rhodium - Size 7","ADJ-RING-RH-7 + FS10","Default Category","Stocked product","False","","","","","124.00000","674.66156972672563673745032639","False","True","","95.00000","","","","16.00699","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Astral Mini Silver Simplicity Pendant - 16-20” Sterling Silver","CM10-007-SP-1R + MD-MINI-CONST + CH-ADELA-925","Default Category","Stocked product","False","","","","","79.00000","659.12487315888195319947111097","False","True","","","","","","10.40672","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Pewter Link Chain for Classics - 16-19"" Adjustable Chain","BN-16","Default Category","Stocked product","False","","","","","20.00000","","False","True","","20.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","False","","","True"
"Cosmic Spiral Ring in Rhodium - Size 8","ADJ-RING-RH-8 + FS10","Default Category","Stocked product","False","","","","","124.00000","","False","True","","95.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Mystery Birthstone Bracelet","GWP-BS-BRA","Default Category","Stocked product","False","","","","","25.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"Reg Simplicity bracelet (1 charm)","BR-008-SP-1","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","85.00000","","","","0.00000","","Moonglow US","","7.83000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Reg Simplicity bracelet (3 charm)","BR-008-SP-3","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","180.00000","","","","0.00000","","Moonglow US","","18.70000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Reg Simplicity bracelet (4 charm)","BR-008-SP-4","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","230.00000","","","","0.00000","","Moonglow US","","24.25000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Reg Simplicity bracelet (6 charm)","BR-008-SP-6","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","310.00000","","","","0.00000","","Moonglow US","","39.30000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Rebirth pewter 1 charm bracelet","BR-007-PW-1","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","Moonglow US","","6.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Rebirth pewter 3 charm bracelet","BR-007-PW-3","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","Moonglow US","","14.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Rebirth pewter 5 charm bracelet","BR-007-PW-5","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","Moonglow US","","23.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Bangle in stainless steel- regular","BANGLE-ST","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","95.00000","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Bangle in yellow gold- regular","BANGLE-YG","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","120.00000","","","","0.00000","","DPI","","6.52000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Bangle in rose gold- regular","BANGLE-RG","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","130.00000","","","","0.00000","","DPI","","6.52000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Bangle in stainless steel- small","BANGLE-ST-small","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","95.00000","","","","0.00000","","Moonglow US","","7.48000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Beaded bracelet- white Moonstone","BEAD-BRA-WH","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","85.00000","","","","0.00000","","Moonglow US","","4.41000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Beaded bracelet- black Labradorite","BEAD-BRA-BL","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","85.00000","","","","0.00000","","Moonglow US","","4.41000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Beaded bracelet- blue Angelite","BEAD-BRA-LTBLU","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","85.00000","","","","0.00000","","Moonglow US","","4.41000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Walk on the moon leather bracelet- brown","WALK-BROWN","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","85.00000","","","","0.00000","","DPI","","6.58000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Harper Rainbow bracelet in yellow gold","HARP-BRA","Bracelets","Stocked product","False","","","","","0.00000","-100","False","True","8.82000","120.00000","","","","13.37000","","Moonglow US","","8.82000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Zenith's beaded bracelet in stainless steel","ZENITH-BRA","Bracelets","Stocked product","False","","","","","0.00000","-100","False","True","3.74000","85.00000","","","","5.67000","","Moonglow US","","3.74000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Beaded anklet in silver (Not in Shopify)","ANKLET-BEADED-SS","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","DPI","","6.58000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Beaded anklet in yellow gold (Not in Shopify)","ANKLET-BEADED-YG","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","DPI","","9.21000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Planet Sun Charm bracelet","PLANET-SUN-BRA","Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
